temperature,humidity,wind_speed,appliances,time_of_day,day_of_week,energy_consumption
23.133258269081608,59.36549781858843,11.78477427120348,4,Afternoon,Tue,26.64375732219243
24.71693224223705,43.27256650917613,1.7750428638508098,7,Afternoon,Tue,30.067691593426474
21.783725794347397,89.26008047979883,6.148573345444324,5,Morning,Wed,26.36695815035319
35.718437728798236,86.64356038119679,12.597034284534258,5,Afternoon,Wed,39.744170251304844
23.918833167339734,32.365608682110356,5.75749427899566,9,Night,Sat,25.8617979531954
22.023362742184517,72.33451035094131,8.578084068407797,9,Night,Tue,30.013335369750944
28.567402078956214,85.51489904493995,8.816540412932973,9,Night,Wed,35.02844744806767
18.523105624369066,40.83452070764001,2.7671437970045902,6,Afternoon,Wed,22.326395839906827
35.054924518850996,64.07671383315777,5.433531624784326,6,Evening,Sat,37.187239775064924
16.863766091994272,84.92929785528251,5.017669331128982,5,Evening,Sat,20.166000009688617
39.672173415012935,32.03675871514793,0.3929506279809719,9,Night,Thu,37.886083047917694
34.306119232416435,71.84521603481039,0.36287645837032867,8,Morning,Sat,40.84681255982767
19.96789203835431,47.840940442353045,12.475455655136601,7,Evening,Mon,23.658916296406556
15.13805292809006,85.46377172259182,4.0960621495921865,7,Afternoon,Tue,21.697644084988237
35.386535711370854,88.26349470992207,7.771181493582231,6,Evening,Thu,35.447784356110205
32.671433596190425,86.65598934680604,4.480883603831596,5,Night,Mon,31.64638973329897
33.22517920102469,58.45285299944783,14.110188676730107,4,Morning,Wed,32.83614825316758
34.281758667148644,81.72255905935882,3.889451382986606,3,Evening,Wed,33.6983590436694
16.85111629335226,80.67296391210422,6.444852191084026,3,Evening,Thu,20.348009943771917
23.961643213606813,49.146028394595334,13.090953757269027,6,Night,Sat,26.760923871379564
17.896726488128245,79.73492844904064,12.62900350187713,4,Morning,Sun,26.793049775476014
36.57758564688984,32.220458082929554,2.7915212676941596,6,Morning,Sun,35.105931460180436
30.58245317068895,65.77619270892319,12.039649646935656,3,Night,Wed,33.69465238788421
23.27245062131623,43.80053023726218,6.87280330106839,4,Afternoon,Sun,27.692035439005988
16.588958757150593,37.23401314663673,7.244533081280328,9,Evening,Fri,23.750116233596277
22.774558042891556,34.61719209775255,2.002199586239157,5,Afternoon,Thu,23.740253374102647
23.12958305066868,71.77732655268838,1.20902270635687,7,Evening,Mon,24.9995880959039
33.2401544584516,50.39249782608397,10.919089604606478,2,Evening,Thu,32.197636212733286
30.93893678388033,73.48600629172569,7.446917285329496,5,Afternoon,Tue,34.74307390109244
37.18031856440817,33.92138044793654,6.552760539227693,9,Night,Sat,41.99569880248933
26.805373129048732,48.91742026983662,10.94262342978595,3,Night,Sat,24.85025360823725
17.98985614845754,62.36947754252023,11.482693484866646,9,Evening,Thu,24.053306017521507
32.83111968057487,77.44338989033781,2.3836225150403036,6,Night,Wed,33.129336058131095
34.019626215422434,49.12515017592419,9.15337724216462,4,Evening,Wed,31.97500249626031
29.031929939237408,67.55348258622055,2.030311234165283,7,Night,Fri,33.551993149172205
34.27417949886403,83.15866489417124,11.270626290435684,8,Evening,Fri,36.62866730506831
27.344889909109767,66.95179129093827,9.854327344007093,6,Night,Sat,28.53495913720071
28.06832073454985,43.97756848521803,14.349219316251869,5,Morning,Fri,30.497526739345332
25.68852545896374,31.464046893392283,1.0343702453463177,6,Afternoon,Mon,27.985500291927696
15.63547816860238,82.2059324340558,0.8558208172688148,5,Morning,Fri,21.568701552455043
17.69728567483261,31.27616465102323,4.232806120398002,8,Afternoon,Mon,20.775862056019115
15.785729642168356,82.48210036105196,3.9255852560385893,1,Afternoon,Fri,20.878735288216685
30.91026028159451,61.73622804163272,3.704681986079997,7,Evening,Sat,33.59400002199683
22.858899526908168,86.34406191077377,13.59381870781555,2,Afternoon,Sat,29.644702994574757
27.71426727911757,77.92699414641993,3.7431929977425913,9,Morning,Mon,33.360095869555145
37.689161848152324,89.87604663200025,4.079245891929465,1,Morning,Thu,31.348436126427558
21.232305728721872,51.04270892710261,11.390973936269456,6,Night,Sat,19.74222895977889
25.259573075890742,76.0312973358676,6.7460976367581,9,Morning,Thu,32.22712321119691
33.888778463576216,54.11585481655453,11.650658354327717,1,Night,Wed,33.79780381635031
20.71995413729056,58.79253721823453,0.9804923634657786,4,Afternoon,Mon,21.507933910896476
16.924497745719826,67.6503277931022,7.313567905100765,4,Morning,Sun,24.634072131785274
22.2437863228442,82.42062685118032,0.5042040027492395,9,Afternoon,Sat,32.42205827482258
19.03053218135011,89.04500815195772,0.9397980518303178,5,Morning,Tue,24.287769679560274
38.242441308564324,76.0964048318711,13.596561800166164,5,Morning,Wed,39.68768117315728
35.20300948911043,55.066006930040025,2.0886805667639274,6,Night,Thu,37.54476837256738
30.835093912760584,55.281420136624206,7.986310234128257,1,Afternoon,Sat,32.792135931680704
36.786514754692945,74.25493809533349,6.166434039010598,1,Morning,Mon,35.876230642012196
35.09180192247786,44.32662874609814,5.21014989388264,9,Evening,Sun,37.73563627982949
19.664251472150895,36.62844678788368,13.497500185309088,3,Afternoon,Fri,21.847425912288198
37.313974962249446,51.27732945844659,0.3273509516323425,4,Afternoon,Sun,37.08976700562033
28.48355604789127,47.2343394992449,9.956845292633837,1,Afternoon,Tue,28.47738218782525
35.18600387910156,47.778487227359406,14.450916513203257,9,Night,Thu,34.33768087849015
37.40228249808733,44.0164650629946,8.402522751927629,8,Evening,Wed,39.124356151514505
22.950086874296595,32.525591378181716,14.052336930496377,2,Afternoon,Sun,23.107230083505836
17.75129811319192,31.072436084004828,0.7838681892903565,8,Morning,Mon,21.87896596064943
20.698379063548543,89.26334338416189,6.281899786112421,7,Morning,Tue,28.18020330848205
25.677694715656408,55.66638802415174,3.9023668644307676,6,Night,Mon,32.0078104148708
35.45036914806233,53.0595988295809,10.962314474710947,1,Morning,Sat,32.77970952213779
36.51826458140859,70.77883696158419,14.7194563574587,7,Afternoon,Fri,39.876995674621455
15.173803263279767,43.09523327190385,3.8479509366637172,7,Morning,Wed,23.116333795122113
27.768682564439143,86.99767103701352,9.812619022111116,9,Afternoon,Mon,33.94795861528569
25.435275078719474,77.18070086493313,2.9714644913961017,1,Morning,Thu,23.80032870150462
20.552695261768257,35.36466013873557,8.479953818574149,2,Evening,Sat,21.69194691452723
17.99663418334207,55.0548465470957,6.958987300325043,9,Night,Sat,19.806717400432287
23.4403792850907,82.74709845372988,14.580079944473056,9,Night,Wed,25.2729242748337
38.572742597812976,86.68392133748462,9.127909090446998,6,Evening,Sat,40.90841423935713
23.080073300518883,58.044090674992184,5.2425955813022815,6,Evening,Thu,21.606322408000977
27.969765543584153,66.80468335264246,1.7114367733190006,4,Night,Mon,26.525711117643063
32.57547397237944,40.02203676552451,2.2687024310240185,4,Evening,Wed,30.871283889159137
24.09074005948235,89.4701175682186,3.3797539492685265,5,Afternoon,Sat,26.683265226505036
39.29455206802402,43.90030208300661,3.7644999201044698,3,Morning,Sat,36.22504375147532
39.06118237355278,86.56390644810753,12.759240867617066,1,Night,Thu,39.1428815027846
21.294557395634104,68.97879893954212,8.418341824237874,1,Evening,Fri,22.471547486212252
27.431212647309636,66.46420769273155,7.850863670615497,7,Afternoon,Fri,29.32953969892537
22.521957745419243,60.76131066099052,1.721533078038262,1,Night,Sun,25.14451387495347
22.12101235943669,43.84018870306552,12.902095400241524,1,Evening,Sat,18.581104849614245
15.92217368386332,40.591681920330494,10.842214548127256,3,Night,Mon,17.951090060651378
30.23910834949742,43.22917254421052,1.0150254285000238,4,Evening,Wed,26.842573356785053
27.56697558072154,41.18629572865527,10.61752645844653,4,Night,Sat,28.177531062471076
16.286968781249733,76.7750684140052,8.15307326013969,2,Afternoon,Tue,18.411073637914853
21.966161605915286,51.0075155500038,1.2258801862016737,1,Afternoon,Wed,23.787780885285155
37.70664714916634,33.47056059380378,6.874509622929847,3,Morning,Sun,36.09022469141173
20.989047266674312,88.14615780844868,7.270444306950704,4,Night,Fri,23.544267039778557
18.622371802280576,83.02715309780554,2.4866181024491363,3,Morning,Sat,20.381375815082258
27.236319006939077,85.66513699171279,14.185472205004235,8,Night,Thu,31.682118589072687
39.641261352765014,89.69446935878611,12.749630572209929,1,Evening,Tue,41.39887547022
21.05138178778751,40.433714953169236,10.035335059936624,2,Evening,Sat,24.350928140104628
31.803388685146963,53.77452113415953,6.934433415009108,7,Morning,Sun,31.80490063408825
34.04049038321794,75.49430854224548,6.176483123767627,4,Night,Mon,36.04755840968932
20.940938599809993,71.76123708322754,9.764602007264312,8,Morning,Tue,23.16794987621484
33.205408715296485,39.233754380391304,8.181478041103581,3,Afternoon,Sun,30.531329769142026
24.194578317981332,78.94998749943707,0.9340965882282842,6,Morning,Sat,26.438033323632006
30.807645764839485,43.46643431019964,7.687539731554976,9,Morning,Mon,35.92799724252646
30.838242769022365,43.42905688935738,12.096054258492593,1,Evening,Tue,25.710612020108936
28.394367101868962,62.218465373604815,6.888598163954371,1,Morning,Mon,28.055117421020356
17.257244251360206,65.57639609050219,0.7793486633140262,8,Night,Mon,23.326035448745202
35.88256238973095,64.80517247026867,11.794172990760497,3,Evening,Tue,34.44541087583917
23.019501624293397,35.489210243865294,3.020456732039616,5,Morning,Tue,27.72322771311678
19.662962759996354,82.64765175782281,3.8793125233205816,1,Afternoon,Mon,24.842147180556843
16.0193785388691,45.93600255532236,2.4705953014844386,5,Morning,Sun,19.033517321955458
29.772323579706047,37.77089527696825,4.953225973072463,6,Morning,Fri,29.964571026413264
31.93910904605706,83.32488479213863,11.351272585329525,8,Morning,Tue,32.99378483884625
15.414695723196404,87.3390898937852,7.79078789255906,3,Evening,Sat,19.640193098767966
27.802326457482025,81.72765703592704,3.0732191122606882,3,Night,Wed,33.01485052927395
20.66239437994845,78.57096448349269,13.167451172280613,9,Afternoon,Thu,27.260993049077545
31.129319760236246,69.3145188383413,13.193727824272937,4,Morning,Mon,33.29670031639362
19.359160725124788,63.05144223654836,13.058676375690103,4,Night,Mon,19.284906044088718
32.27344345256165,35.21920559468461,3.5819431707230893,7,Night,Thu,32.25016518231635
24.668383657513434,54.50719278424192,6.768590162714822,2,Evening,Fri,25.594997176828144
38.418249718418366,52.36131102073884,14.774844842113126,8,Afternoon,Thu,39.924390121867745
18.43802360364983,45.585227025619574,11.580187144649855,6,Evening,Tue,23.629014903021968
23.52665877625646,73.40520682131509,0.40751131838339727,3,Night,Thu,24.026243592953595
17.83683803101473,59.75254410472625,0.9780688689073808,9,Night,Mon,20.697120532400763
38.11734045696407,34.862772954458876,6.958970652184991,5,Night,Thu,38.62119147393875
36.93348383452452,43.21099211698868,13.638303087923402,8,Evening,Wed,36.20503809492723
21.44854069287889,70.99552581957576,8.080526969290712,7,Afternoon,Sat,27.501816900285867
31.499601150854478,34.56785156941801,7.467187620514354,8,Morning,Tue,34.119787232131316
35.4305550050304,81.07241484292612,1.5821054993494588,7,Evening,Thu,34.70055835610664
28.880020289986557,59.70879162083846,9.85170157086441,3,Night,Mon,30.927706647511222
28.24126445890016,58.83519463959888,12.331547409003383,2,Evening,Sun,26.57163691004213
21.046307272511292,65.54446707957106,5.706300112613435,7,Night,Sat,25.884378415961507
17.32756919514748,79.48085795550895,11.634177763879912,3,Morning,Tue,19.909733125962322
37.43039394883317,50.86855247413158,14.467149808512174,3,Morning,Mon,38.50292578723894
37.51045142908326,70.68096915354381,3.0564968869153364,2,Afternoon,Fri,38.469390017311916
30.827536431831696,63.94391783974746,7.849944467921119,4,Night,Wed,27.714555869911287
23.475744776217518,46.02169621016528,4.307069371268633,8,Afternoon,Fri,32.03933487529866
23.73023936531652,82.71779918130949,11.89281628550759,1,Afternoon,Wed,23.263467986288298
33.14889197175599,77.8455612964157,8.663900488217363,1,Morning,Thu,35.98626499618925
37.42775649881443,69.50711007950554,9.518736263254556,5,Evening,Tue,37.155141558746855
37.177160606627936,81.03490374565452,11.96871239423841,5,Evening,Thu,37.3416402604012
34.496888646440595,82.03765205758813,5.939557089936823,1,Afternoon,Wed,32.70473805387624
31.050791153857194,72.50177860290208,13.726351026105649,6,Morning,Wed,32.574142563271884
17.103499124876222,80.22079970182033,7.9954330086921,1,Night,Wed,24.122632360638438
19.040717852365344,71.84828770015702,2.36932234253022,5,Evening,Sat,23.022262268258856
37.463854713176985,70.80844630561802,10.438486772532038,9,Afternoon,Mon,39.966913220745106
30.160726491489747,67.11668269291106,11.898920256573817,5,Evening,Tue,31.88843684282324
15.229926290415742,75.16299837345846,4.7514251560129,6,Evening,Thu,18.937420557156102
17.536788571650803,39.51630631758442,12.857688854981294,8,Night,Thu,25.439487241780366
31.587544227701397,82.85224555193571,13.592148821486497,1,Morning,Fri,27.92048598837164
15.126539596155467,82.31061166471392,4.153567310667134,2,Night,Wed,17.06874504601726
19.020201285437466,31.75483698207355,14.752822090728332,9,Morning,Sun,25.687223497147237
28.718344734164653,79.54900503388576,2.110672920731376,3,Evening,Wed,29.906830300560877
32.297379942317335,37.73219204840671,3.0302350260373494,6,Afternoon,Wed,33.822943921274295
31.299031487565014,50.10713125554851,2.763372588570392,5,Night,Sun,34.7909099862003
20.606732736513994,74.61049537749646,13.409845650118056,2,Morning,Thu,24.293514054750972
32.8044805336884,39.64559376289849,9.814388284874427,7,Evening,Fri,34.21081680537793
20.931227187420003,79.07802144714373,2.281564248334093,4,Morning,Mon,28.347568121996787
23.134992453981695,79.92805067746451,6.604851275525235,1,Morning,Sun,22.657724199466116
33.662285127950604,60.44806402565017,9.229470376047031,4,Morning,Sat,33.341612021657895
31.240822476180366,30.383152303010014,1.2519612748407494,6,Evening,Tue,31.40093493308926
36.23058526235445,47.22228799049476,13.23624552611008,7,Afternoon,Sun,36.84073907737434
31.440322307508584,67.01561510254453,12.054053031623027,7,Afternoon,Mon,32.02461728721177
29.20771508338679,88.87117068164541,7.578101603649573,7,Afternoon,Thu,30.30243095047071
17.341869195702312,67.9088116210001,14.506899228887557,3,Morning,Sat,20.993339086370238
24.19289507648584,45.588214863849586,6.266414689126496,6,Evening,Sat,25.416779233279833
21.630059192043134,68.04034218597668,14.761654785547467,8,Morning,Sat,30.9116820408959
21.09974108447709,62.39912278295133,10.018799982054405,4,Afternoon,Wed,23.45466436025876
39.325263868811135,76.79072370906862,9.520069098809122,8,Afternoon,Tue,41.17676876551936
24.82744311666901,36.4188383296175,2.4893234294367748,2,Evening,Thu,26.00157598262139
37.30116387942783,75.66167415012168,13.22891637456966,9,Morning,Thu,41.3984000859438
30.778465649931572,62.47599472056662,6.412345318809227,9,Night,Sat,34.45553740039949
34.870282588541215,87.77952023153968,2.4335010867371905,8,Night,Thu,37.24373858688107
27.5659273276298,50.51232996232116,0.1891127996363856,1,Afternoon,Tue,33.37376196821805
29.422597115658977,67.9573135880369,8.396335254575739,2,Evening,Tue,29.809514896452505
27.312942345471598,85.92168633060105,7.910994331840145,6,Morning,Fri,33.265297347676125
19.881074694951113,36.15058367944076,10.790304335537378,5,Morning,Sun,19.87649789946594
33.06130288153763,86.23370923418707,13.353870795267031,9,Afternoon,Sun,36.70475699409211
22.019309061021396,71.27314333804881,1.1910987696454427,5,Afternoon,Fri,29.743796192300135
15.607899160786346,34.07022354631032,10.972447355105436,2,Morning,Mon,19.05369238465586
31.136807397679195,48.057814016808976,2.811179161463733,4,Morning,Sun,31.737580826450376
19.427766985176223,72.4903253187169,12.87265579735746,9,Afternoon,Tue,25.483588070482778
38.51146460882286,34.041036088126305,12.285952707924842,1,Morning,Tue,33.43315194755146
38.84821442506468,64.9302276105764,8.111906324783165,1,Night,Sun,34.35286145006832
37.871609755511216,50.752983417177404,10.653641979349672,7,Afternoon,Tue,36.20123831499056
24.25396750638611,67.25493106604863,4.7152516977562255,3,Morning,Fri,27.463608926933354
15.386415413221686,32.74452202875077,7.067518483992219,2,Afternoon,Sat,17.304020877599005
38.20796406469313,82.29220836914257,12.324553465657075,9,Evening,Sat,43.30313930289618
25.704603707932858,88.4093381506438,6.888977957598208,3,Afternoon,Thu,27.17035389795395
39.16637047609174,88.13267131714149,5.366973979881627,2,Afternoon,Sat,38.5310078969968
39.09049942723132,74.97910990457548,7.413186708754498,8,Evening,Wed,40.52726750706556
36.325236386684,37.80517440783792,12.423738786558275,6,Night,Fri,34.41583170419848
22.36122230173964,75.49579175574135,5.0281207105630905,6,Morning,Tue,29.887892301463136
24.62744321504813,31.47521498752809,2.606423897036157,7,Evening,Sun,27.188729915096395
36.27841678792142,31.327413091739835,10.680210304961712,7,Afternoon,Sat,37.38401276149721
22.923050128906944,49.41661314897247,12.389673190621227,6,Morning,Fri,27.43077878828918
19.237318667152312,59.318591424279944,1.509562177853,4,Evening,Sat,22.273866277401893
28.920031561458753,76.22444506846759,3.598111691339171,9,Morning,Mon,34.3985129906407
38.40386935401952,70.9977225963903,2.1295798464149085,6,Morning,Tue,36.98973125912772
32.400744916874324,56.7541623826049,5.2191211737325,4,Evening,Mon,30.496073995756536
29.251529252234125,46.41759997689995,6.755264683581189,3,Morning,Tue,26.61647389037541
17.429412344269213,89.82747000946267,11.232395054449597,4,Night,Fri,23.165820209529578
30.375180667479242,55.57087813415838,9.767213773225112,3,Evening,Thu,30.050469746335445
39.75134625260658,57.08322145978053,9.313928512176467,2,Night,Sat,35.02317494754312
18.5021003809131,39.81742927150015,5.2856241991448165,5,Afternoon,Sat,22.3327494515759
27.958241309093417,77.68857292499575,12.621713296271398,2,Morning,Wed,29.447934615432732
36.93432679819888,71.62093354688932,7.069307510972468,6,Afternoon,Sun,36.73857613330484
33.51921544385511,43.24617676732562,14.686574070227318,3,Afternoon,Mon,31.782026104191825
32.4253935248817,34.94286273695056,9.512132074436053,6,Morning,Sat,33.77174130687384
32.56210209967773,70.82995812448279,1.8939711234675412,9,Evening,Fri,34.98446887772747
23.98727878049388,69.27067285686812,10.14266343113151,1,Morning,Thu,25.155810197030412
22.339796106612333,46.395571619892564,4.876560231475485,6,Afternoon,Sun,25.793662674611618
35.23402888696284,87.05181373502462,10.294907950291462,9,Afternoon,Fri,37.68141438531944
35.25283486697952,39.06347350685401,1.0446172224360861,4,Evening,Mon,34.12503503892252
36.67680796450259,55.940088062556114,2.6232215576393907,2,Morning,Wed,34.97974794804169
37.83101381391178,86.61695521005593,12.836058883586794,4,Afternoon,Sat,37.02365655935463
27.783559971523445,55.18363901556734,3.4076933553527233,1,Night,Fri,25.311462628264703
27.53790736717999,68.31155685984513,12.5556168786441,3,Afternoon,Sun,26.32906387487387
34.95737947416938,53.855663877767654,4.189141326816157,9,Afternoon,Tue,36.84068883497609
31.24909826944413,46.452912140920205,9.643228650880614,5,Evening,Thu,31.527760201727016
32.54917193144259,89.0386588775897,10.412258602647466,6,Night,Sun,34.282226171644915
34.89481673590252,54.560040378902585,7.6898212971757935,3,Afternoon,Fri,30.61407961117937
37.250133545439155,83.64595222074806,4.5796601504509695,5,Afternoon,Thu,36.86522839811548
23.449878921288395,43.79727635346517,3.189665645566442,8,Night,Sat,26.47518274107997
24.389573815998602,42.786282241505,0.4978403184363933,6,Morning,Tue,28.17465058413864
17.349548496021725,31.86804497307068,4.559196018610857,4,Morning,Wed,20.17257087502478
29.45700352490435,69.10000952255311,9.797441857969245,2,Afternoon,Sun,30.893045453801143
15.898556844918552,52.11158062342567,14.07457227672724,9,Afternoon,Wed,20.94638671310819
26.639950453311506,81.86149499037822,13.068067233945781,1,Morning,Tue,27.078136670326803
28.566115867689415,58.392594401493426,11.49097164802954,1,Evening,Thu,22.356429416223136
22.163531303207108,88.09160567488331,11.82671014879948,4,Night,Sat,26.553246122671826
29.770831514225268,41.13153094218727,9.97477355213993,7,Night,Fri,32.71503710629117
15.762506248476235,82.11739007733664,3.904302863490045,1,Evening,Tue,17.462624166925973
15.933704718730361,76.59581116750451,13.607925460587447,9,Evening,Mon,24.197613956803075
35.56501401649146,76.25531067864313,10.060984678587511,4,Evening,Thu,32.76492819638521
24.00476603528157,80.68699368701326,8.4066094647066,3,Evening,Wed,24.506028531776273
18.17651281629712,75.66143945657993,1.6648420382022162,1,Evening,Sun,21.32518070273124
28.05608150137011,67.57321929788492,6.705833157096381,4,Evening,Tue,30.39603272306948
34.24983882746527,37.87469266094325,6.905374068028895,9,Night,Wed,35.44989667292984
20.395525687421078,31.951570769475115,12.96845414284005,6,Evening,Thu,24.466723723220035
30.57226189547501,85.2508708689412,8.199723302816826,6,Morning,Wed,33.90694929342689
17.1336866248442,66.99901887124429,5.706008234556145,1,Evening,Tue,17.498458315593254
16.292043029215193,77.79223745857058,14.65200492765989,2,Evening,Thu,18.687591675094094
28.283865789203702,58.891341090753,1.660808899894735,6,Night,Mon,29.50082430327754
28.515878040252662,37.038491337743665,6.338226424679169,2,Night,Tue,24.357075097452256
30.935747537455164,37.511147532153025,0.6303701275710794,3,Evening,Fri,32.04752701837598
33.15228334306654,71.13391723373829,11.098561811503956,4,Night,Sat,32.50247366955497
39.396301986563365,55.818353693967765,13.771148282987259,5,Afternoon,Tue,36.92323784535526
27.907508707529885,42.0314836020202,4.200559943257342,9,Night,Thu,28.308884505098202
23.073911823531148,59.49567280448621,12.875125151986813,4,Night,Sun,19.641977363870975
34.87965486921759,33.85253622450804,4.383273456928467,9,Night,Sat,38.05934444283745
21.770806281551856,64.91828411486392,13.661552424658728,3,Night,Tue,25.00977660505711
25.9742855176409,46.13960426610586,11.30942855395176,8,Morning,Mon,31.742485796607433
16.961409533556647,77.85354603823129,12.07360165262158,1,Morning,Sun,18.57372629641652
15.633768585386438,48.621717535414426,0.2700983340068175,9,Morning,Mon,21.26411569049268
39.06621036694813,57.31320894490807,14.442155356110389,9,Evening,Fri,40.21318251419762
35.89950301280514,30.697232394486036,10.900064881054849,2,Evening,Sun,31.591348770292008
32.39935515234245,34.34681326767353,4.571266430792,4,Afternoon,Wed,33.47640548673802
25.223823610356746,53.549613384401084,12.440919972882703,8,Morning,Sun,29.113509060047537
19.332358001771144,58.796330083027414,4.222817976223949,7,Evening,Sat,24.91184449757109
18.91092606677715,66.00123288715822,13.09130759349192,1,Night,Sun,18.924788833858823
21.256072454114882,47.499754722558194,1.6887058561790553,5,Night,Thu,26.16154151186123
28.730666617653014,71.69891316759255,10.555289661911937,7,Morning,Thu,28.33000119363256
32.86489806750156,81.60734383135227,8.110477149673654,4,Afternoon,Wed,31.53123729613277
31.504934417943282,76.791059333601,1.448017052931612,1,Afternoon,Sun,31.30292154950379
21.99834742364857,32.37712952090143,3.6284074238825847,9,Night,Mon,29.658755917425797
38.87163201657985,58.830416835469734,0.18606054415972184,5,Afternoon,Mon,37.84862605551983
33.44742291739421,36.29581070509049,7.031519481967587,2,Morning,Tue,28.97798725771521
28.858851312785017,44.522700951751645,4.518978911400006,8,Night,Fri,33.63454150813229
30.293018655858805,89.19975559602878,8.975362264466382,2,Evening,Sat,31.591799588518278
