Temperature,Vibration,RPM,Pressure,Status
93.52278184508938,2.2650784428126416,1330.7286690018252,24.901678306539424,Faulty
74.86502775262066,2.1966873865983456,1371.2900335365075,29.88223924562881,Normal
64.422890710441,2.385761947916697,1705.9921635162323,29.12822871048582,Faulty
83.22544912103189,2.972252090090575,1433.0449335786918,31.12653961020471,Normal
62.791563500289776,3.1873717860292166,1419.2703073516006,28.152365355833208,Normal
77.08863595004756,4.240400394251262,1308.9754841301294,29.34263702164166,Normal
55.403298761202244,2.2013167674089673,1584.7198131186922,34.13023585720753,Normal
61.71813951101569,3.787457918781267,1912.5049838486289,27.81617881380891,Faulty
76.96861235869123,2.828808924619593,1286.4934171491454,21.967114496306603,Normal
82.3846657999541,2.9604290322780535,1504.8438913345517,38.7479195210271,Faulty
76.7136828118997,3.539855593733283,1782.4441110830858,36.907270393452436,Faulty
73.8435171761176,2.101822382750161,1484.071721750857,23.538686524471906,Normal
71.98896304410711,3.3059277969472403,1590.4743592499467,33.44853902622597,Normal
60.214780096325725,3.1331617665704448,1287.521294370624,27.485126147243285,Normal
67.80155791605291,3.3939610112065193,1585.6614194415297,31.317436076655298,Normal
70.39361229040213,3.2313349151262543,1462.5711469990902,31.47112064506747,Normal
85.57122226218915,4.964240111928715,1697.1459991359725,28.82796099841839,Faulty
78.43618289568461,2.4898080125989472,1737.4772103129503,26.081171672068017,Faulty
57.36959844637266,2.5752024359985457,2017.9127284037227,26.547294738418703,Faulty
78.24083969394795,2.5014875788601882,1615.926634642715,25.41904042259379,Normal
71.14917719583684,2.555618304671796,1565.1592633164332,25.840888958847778,Normal
68.23077999694041,2.4900902981547857,1538.8768603154672,29.664108549753223,Normal
81.11676288840867,3.9512132248860414,1429.3667414378624,26.421200054446242,Normal
85.30999522495951,4.136403398391884,1567.6967686923383,33.4102603285631,Faulty
84.31280119116198,2.543402965000419,1440.9197179721941,37.436230776679636,Normal
66.60782476777362,2.334115541516617,1533.6921952539228,27.099733793149785,Normal
71.90787624148786,3.3771324451091234,1763.519507121592,31.197022502676884,Faulty
78.31263431403563,2.558221564575223,1298.6914869440718,32.49842555151467,Normal
84.75545127122359,3.506345454204409,1727.975712225809,32.360011354596374,Faulty
70.2082576215471,3.16233841668104,1763.423013467973,30.379776339580438,Faulty
73.14341023336183,1.7874047080022144,1476.3862946017844,33.71341209179861,Normal
63.93665025993972,4.238004161064049,1075.629020198281,32.41124476340329,Normal
63.037933759193294,4.436702138476417,1378.4356025811135,23.81168788836351,Normal
83.12525822394198,2.509769047612491,1759.3989093122218,34.345780321946364,Faulty
88.56240028570824,2.689838752051213,1495.4263875402237,34.43645418633371,Faulty
74.27989878419666,3.228692312579924,1300.139553541018,26.183569479107092,Normal
85.03532897892023,3.26756543198962,1399.0450157543564,30.18968917723801,Faulty
78.61636025047635,3.5268354181382646,1668.1240053009105,33.416644964055344,Normal
68.54880245394875,4.608163631013079,1609.3467136402758,28.953430902103193,Faulty
78.61395605508415,2.8584422180047606,1452.213580166061,35.36489023883006,Normal
90.38036566465969,2.361362204369237,1426.6351176370624,41.8193624730968,Faulty
74.64173960890048,1.8965446175883782,1421.6483701912357,26.070069836825088,Normal
90.64643655814007,2.4152559680464645,1315.5179631002995,23.094776984231125,Faulty
48.80254895910255,2.9734984217009623,1823.0751378938885,31.51909297802438,Faulty
83.21902504375224,4.43564629081423,1435.535906157732,33.60781252563072,Normal
75.87047068238171,2.585910960771063,1743.4317041650993,28.845668130776154,Faulty
72.00992649534133,3.179030361311119,1804.2632103844903,37.266303316605175,Faulty
75.91760776535503,2.9868616831417985,1699.6621796295922,23.306971001383758,Normal
55.124310853991076,3.950714618758467,1413.6759374563903,33.46459311515805,Normal
72.80328112162488,5.021545940698898,1580.746018067322,26.970695896205534,Faulty
78.57112571511746,2.575304981663743,1495.1608787218167,38.59688953103648,Faulty
89.77894044741517,2.608448445985422,1319.2596278539743,39.962576765840595,Faulty
69.81729781726352,3.8353287016552575,1564.8718563443206,26.16671706108326,Normal
66.91506397106812,3.5455131917010494,1264.1920417680394,27.2522143204571,Normal
69.98242956415463,4.477365860588827,1737.5358776923126,34.29793943489901,Faulty
84.15402117702074,3.467142548260771,1407.0765405403213,28.064346751052426,Normal
78.28751109659684,2.7125663273703524,1540.2319311745678,29.77294391033881,Normal
69.70239796232961,3.4725238645538474,1556.6575743092285,30.12694210271205,Normal
80.13267433113356,3.886962864466326,1448.2190052591845,20.40163421901172,Normal
75.9707754934804,3.656385744957891,1617.338760295055,29.930811269528814,Normal
84.68644990532889,3.405819224885838,1405.0192686754951,26.55136112967913,Normal
67.97946906122648,3.853339751671323,1674.2594594914488,27.53438588800114,Normal
71.72337853402232,3.935436472356538,1230.8040639506503,37.21816001734407,Normal
71.07891846867842,4.105727192830022,1525.2759159092823,23.717465528603718,Normal
60.364850518678814,3.518967910071714,1887.785799811657,34.06602593373989,Faulty
77.96120277064576,2.8663055357465166,1299.933735078885,28.605185348340957,Normal
77.6105527217989,3.1173709491466584,1364.4510058950298,28.601199157520828,Normal
75.05113456642461,3.9652071732066854,1602.781569931783,33.951859480258555,Normal
72.65412866624852,2.346451463210211,1535.9163563879197,31.70025647284445,Normal
60.84629257949586,3.294938647098321,1570.1260198547118,32.85306498609766,Normal
70.79354677234642,2.6853289501381115,1597.8374260295327,34.84092330266431,Normal
71.57285483473231,3.022995858347854,1626.944293712354,28.343458084083387,Normal
66.9772273077838,4.0227614900858395,1721.9399683912447,26.938816327461247,Faulty
73.3871428833399,3.1528792544159225,1581.9637313857024,24.574247367211008,Normal
79.04050856814538,3.0371492385249192,1451.7484690762915,25.872947350105225,Normal
93.8618590121053,1.9121150872160646,1634.5147402405462,44.745472126543625,Faulty
76.74577812831839,3.5970028528217766,1879.9763869790431,36.22339790368393,Faulty
77.57550390722764,3.5163873449128604,1473.4732507234853,23.244628168959892,Normal
74.25554084233833,4.730603778644368,1305.0941390658718,23.38771021628215,Faulty
55.812287847009586,2.7537774120375995,1721.4161338573945,32.40933030859246,Faulty
74.73486124550783,3.175320262131151,1475.9237672092804,32.736323986889836,Normal
75.60230209941027,3.1995069469686044,1065.4660907971927,32.744419176586824,Normal
99.63242112485287,4.2619626238107795,1669.4843354300842,28.72522103223151,Faulty
73.07639035218878,2.9237635740904384,1392.9343628092154,29.372728699985498,Normal
78.01547342333612,3.2232172206162715,1481.8933435391677,31.639397620796785,Normal
74.65288230294756,3.486317207773231,1566.3960661138028,30.429465031466652,Normal
63.31321962380468,3.1492872985250866,1538.0999359558132,18.903498136262325,Normal
86.4282281451502,2.6428531083595774,1641.8903634278079,28.85100184712403,Faulty
82.51933032686775,3.155271994318646,1412.9027258860312,25.742967828698433,Normal
82.91031947043047,3.8589053998878176,1602.6211596352166,30.87605709454256,Normal
65.9061254520526,2.1787877604711516,1448.0906644832166,44.926295013017054,Faulty
89.02794310936099,3.106375739317501,1647.7620961775006,31.83740832737152,Faulty
60.98148937207719,2.439903348048661,1623.0734968026106,28.43235156913801,Normal
80.8685709380027,3.956037303139874,1312.912259591081,34.60900750988626,Normal
96.90455625809979,1.7814504761729801,1717.1964232350065,32.41343943604606,Faulty
65.09463674869312,2.5528625221827292,1392.8073109771904,32.100472452259204,Normal
69.33702270397228,3.3017695000516167,1661.611559656229,33.034252966078355,Normal
75.99651365087641,4.252419223387473,1573.4574626802682,40.28271782414771,Faulty
69.965243458838,2.94739979114161,1867.6367353590244,24.34555782337042,Faulty
59.493365689338674,2.555840378645441,1455.3068035256297,32.36816038405727,Normal
75.68562974806028,4.504925655552472,1430.1366407763605,25.368094350092306,Faulty
64.37696286273895,1.8415888796670048,1496.1160788224536,32.77756323171124,Normal
79.73592430635182,1.2409552347039343,1439.3640434331448,25.40656744256953,Normal
65.80575765766197,3.352011560042666,1659.98838038841,27.91316593197458,Normal
90.4993440501754,2.598356620517911,1176.7378783126824,28.524550428810468,Faulty
67.16746707663764,2.1830137462954293,1289.2635161707292,34.87908359672355,Normal
71.77938483794324,3.5666851578394825,1286.4394156841613,34.59227221971207,Normal
83.1351721736967,3.195040571016959,1690.0615183947152,23.771413117768077,Normal
62.69135683566045,2.548737095410617,1842.1226745163851,30.274670554999243,Faulty
77.2745993460413,1.9757564810632844,1479.1101562925057,26.452100726254137,Normal
88.07142754282428,3.6979658626241156,1466.235655361998,23.707475446623327,Faulty
58.92516765438772,3.5201609423669287,1514.0104326226362,28.914914747878147,Normal
76.84633858532304,2.920659308976494,1732.375660521638,28.457586057720903,Faulty
77.59882794248423,4.477309596838133,1314.5293731618851,42.13358243172761,Faulty
82.81822871777311,2.143932186939078,1547.673796546957,32.16479912680348,Normal
62.63049289121918,1.779579863260209,1695.039525956486,23.111912496228815,Normal
61.795433869157236,2.4464735440950043,1600.218833987969,27.176129979145287,Normal
80.21941565616898,2.963531186915602,1537.9163233197487,35.106916477146996,Normal
77.96984673233186,3.1946715594581536,1700.2092185134281,40.442213864349625,Faulty
77.50492850345877,2.807011153714936,959.3535414001526,22.070083438810208,Normal
78.46448209496975,3.2816443172114376,1635.5750639061816,20.600378074304775,Normal
68.1997527842151,1.9987684606476448,1369.1848633745153,39.35482587685891,Faulty
77.32253697161003,4.155011683258608,1133.8734206287086,31.94807088685452,Normal
77.93072473298682,2.934279057285945,1602.240519904996,25.65853634061817,Normal
67.85648581973632,3.893836665270502,1774.7317090325914,32.67314543061217,Faulty
93.65774511144757,3.2741802771021633,1472.5102970744617,16.82126130491561,Faulty
79.73832920911788,3.365402575323027,1690.5749094405878,30.016877532985806,Normal
63.08696502797351,3.455813824185763,1822.4556515977292,31.639105864215427,Faulty
81.5655360863383,3.358166848013852,1762.9828907168094,34.62135069768915,Faulty
65.25318329772679,3.514178207894035,1827.9929058742787,24.930520238537312,Faulty
82.87084603742451,4.063322024105945,1648.4254982143784,30.428435807016797,Normal
86.58595579007404,3.157216935761176,1515.0867277803186,25.37287686970206,Faulty
66.7931768164829,3.5672030060708098,1179.6068376205662,31.276918778371584,Normal
84.63376129244321,2.9282114445702185,1450.7875023740103,25.52326838818488,Normal
79.12780926936499,4.152093772359578,1331.3506809367616,27.959495804198898,Normal
83.2206015999449,2.458886158352584,1934.1885434995627,25.020923026048855,Faulty
93.96792982653947,4.440752346328653,1464.8228375135327,33.255681209118286,Faulty
72.5461188399713,2.9678736394845253,1524.6409613568972,34.29225558328333,Normal
67.4626383564251,1.8553799183055615,1610.2970752080935,28.826897150212933,Normal
66.10485570374476,3.1024835319286312,1508.7204892744908,30.191189974800142,Normal
66.84189715034562,2.4551586740200952,1839.0102080861507,22.75704292683228,Faulty
74.22898290585896,3.6725148391909794,1375.4701276531096,28.501616759966065,Normal
78.41151974816644,2.4779008165580874,1538.9214910474486,29.748976914791275,Normal
77.7669079933002,2.6430532534281763,1351.5058828603903,43.103965455149876,Faulty
83.27183249036024,1.488367415243575,1235.9954977558589,24.440164871129184,Normal
75.13001891877907,2.6381549446007386,1377.646181818943,37.320886193762185,Normal
89.53534077157317,1.0608965386968345,1492.5926405903176,34.98429386732904,Faulty
72.35343166762044,1.7328777412114214,1414.139555096548,31.403182022450682,Normal
102.20169166589619,3.608331724915438,1361.5158040252288,38.79310242097567,Faulty
81.25667347765007,3.628640126920666,1218.7365072656332,31.860527363034315,Normal
66.42842443583717,3.340366049427972,1483.378885474261,31.945795978339643,Normal
64.29107501938887,2.2264190854966297,1199.0559251937996,29.734396734912274,Normal
79.82472415243186,2.961830915086416,1652.0111927379205,36.117844412093135,Normal
72.7653721467415,2.997117968727545,1516.4879505869008,35.482346169054416,Normal
82.14000494092092,2.073308248645966,1208.489700107014,26.871613562518938,Normal
79.73237624573545,4.20271864141372,1438.1581845900273,23.40376402700616,Normal
74.27171087343127,3.7018898324605374,1349.5687188818833,28.985096813021716,Normal
66.53206281931595,2.8232286609362687,1563.8349020838361,25.999807178011768,Normal
59.851527753141355,3.0215086711956247,1768.0900892046288,29.682377126923225,Faulty
70.53485047932979,3.166706246358042,1124.965506070851,36.187190673420695,Normal
83.56398794323472,1.3666121052605673,1523.0052158294834,27.71349172456605,Normal
77.14093744130204,2.8022580939835224,1467.9734408866718,29.785883093442127,Normal
62.542612212880115,2.454412601601761,1634.2680152900932,30.290113674041976,Normal
76.73180925851182,2.1987039920840674,1542.6393256475378,34.24215441102642,Normal
78.85317379728836,2.775119765691236,1349.6061336522362,18.765553330076976,Normal
66.16142563798867,4.438149221479618,1436.1892128666764,26.966498526173517,Normal
76.53725105945527,3.512674289013608,1340.794828639302,31.056418461397364,Normal
75.58208718446,2.5430568081737626,1715.2014277197197,36.00039478213431,Faulty
63.57029702169377,3.458066225084927,1504.2623297343885,27.540487762468974,Normal
78.57787360348283,4.119484349268802,1880.2381371506015,20.61723646979063,Faulty
80.60784526368235,3.739706946330215,1487.867837237076,33.09855722983068,Normal
85.83051243175277,3.047704295936139,1358.3186466179075,26.823188055871853,Faulty
85.53802052034902,2.482450577835541,1197.2571214774346,24.051666704548193,Faulty
61.22330632042909,3.558578650890872,1139.372064748811,26.87827305143388,Normal
65.62174960084877,3.3147883083373997,1183.172811398902,29.07737321172075,Normal
80.1503526720866,3.716154576022186,1553.4253302022967,26.976276677308938,Normal
80.1378595091221,3.5081374413455757,1601.7450046459867,18.972169714504652,Normal
80.15047686306048,3.839642172255468,1183.7618595935733,34.48533098443566,Normal
113.52731490654722,2.5718118307515456,1679.007662815223,36.37437520639361,Faulty
80.70890510693167,4.05391525250746,1403.387789663312,33.25760995669753,Normal
86.35565640180599,3.1580796837539196,1529.35860239711,24.311571647875915,Faulty
84.54001763493203,4.660208698100212,1822.444125651085,28.99254233026241,Faulty
81.51391251305797,2.448649745528346,1679.3678631731063,29.96739342385271,Normal
71.84730755359655,4.388771042532199,1446.2938704188336,32.99397194780955,Normal
82.58969220493267,3.158328626770118,1321.7615549169425,33.34170244359041,Normal
67.27174785462428,2.4788655971084412,1069.6369197341392,26.32913100610752,Normal
72.63181393259991,2.6128913327565426,1356.169336151516,30.409977782067802,Normal
70.14636452170896,2.7437221534445437,1457.7739522344611,32.28640202307621,Normal
75.81874139386322,3.339332757121533,1302.5640945697633,37.279111610733835,Normal
98.14658566673509,3.4182683904283997,1473.748606581539,33.522532699123616,Faulty
56.32734807408252,2.5410399968491366,1515.3703765917537,33.945283436877595,Normal
81.86260190374513,2.9805163261912138,1455.0288036383843,30.419133139646803,Normal
58.87284128810349,4.713816286889491,1369.999483835308,37.05229572601752,Faulty
70.28068134210567,4.382034536080569,1533.7309343933455,32.04881397979749,Normal
85.88950596967366,3.3490589357392255,1588.3881299138818,25.694560449132148,Faulty
75.64280019095463,3.0304027825345603,1281.9201845114308,37.01684985062595,Normal
64.22255222070694,3.096025061374609,1782.1864759492541,33.48951636269514,Faulty
67.84696290740033,3.4908143781843335,1480.2823735431477,27.784779894357587,Normal
81.79597748934675,2.1817659478412756,1503.7699245889696,27.602535163003783,Normal
67.69633368282864,2.794098770061324,1641.6428846513113,31.48287772570381,Normal
77.16458589581976,1.6651327408979284,1546.6432262527003,32.31592397633792,Normal
75.45571839903813,3.3193784980842236,1690.627326782649,30.986461328156032,Normal
68.48399652394183,3.517756751762193,1557.4248330403648,31.556543367214424,Normal
96.43944089325325,2.6134508301605006,1377.5125250719125,38.4997868728819,Faulty
81.33919022318011,4.259189410632026,1572.3007050412202,35.35771576117443,Normal
54.74857413342393,2.019387469598127,1271.2547585358677,30.95317795632512,Normal
76.86454314769428,1.8285000958321438,1521.7119411553047,34.70655290383742,Normal
68.38213535231613,3.1795614548479776,1493.3540018711078,24.837380482362303,Normal
83.52433334796224,3.8376786420897235,1458.3766285454922,31.989635249734043,Normal
67.07479261567299,4.3471421531662955,1474.2924977122138,39.04653174866555,Faulty
73.85263558533102,2.632892589704848,1123.6301909004721,28.90977052303813,Normal
80.04987278980457,3.8629446667450367,1390.2550184518077,25.761830356904575,Normal
83.65755194170121,2.9691932243994343,1518.568980228223,26.7395555570347,Normal
62.997035929442234,2.8618981600473443,1531.97127839948,24.55183481328806,Normal
71.65498764159051,3.706927949989338,1294.4649718148085,26.076190459361484,Normal
70.25054688839043,3.5218583027307355,1753.1415681729402,28.147459507049856,Faulty
68.46670767426288,1.7388862744126004,1326.7650303571,22.97216490410679,Normal
92.65454240281096,4.181232279780716,1693.8914401053473,30.078091669748016,Faulty
79.04981710960955,4.104073083317961,1585.438872374337,34.51138586893324,Normal
62.391160456649544,2.4995498387923765,1370.7545380312395,25.4612190992654,Normal
84.17861947054776,3.316642826749927,1855.0621785219023,37.59641961820884,Faulty
96.22156197012633,3.395224149026191,1261.272633648704,32.55396044263797,Faulty
85.32465260551147,3.2085390126591258,1683.8308347220004,35.152902928120284,Faulty
59.80630034045987,2.559755876923664,1700.1164636085957,26.710827230739316,Faulty
70.15765927133748,2.4627013056495586,1365.875958184671,34.27262613533308,Normal
87.66911149186623,2.9795567432068437,1778.4930600128657,24.540330498023437,Faulty
67.92330534381219,3.938183215407492,1449.9906970802094,34.451237504182544,Normal
79.43819428146229,3.434880123675546,1557.7387258559713,30.859196698967658,Normal
82.74634053429337,2.703508534331115,1552.0643677542441,32.76625609992392,Normal
65.73069528421917,3.6173589685186758,1473.1382517058905,24.12202697187574,Normal
74.404746439382,0.7211659034959395,1662.1616546319565,25.524650788616977,Normal
42.58732659930927,3.919012560297683,1658.6977441104425,32.98614109126692,Normal
64.7561235866571,1.6082289769775202,1150.2936053523638,25.258259978878996,Normal
72.4743184860684,2.7100472468774943,1760.8680485756304,32.316031460495616,Faulty
62.52216818035151,2.1042640842990847,1167.5016023928652,23.16431096769877,Normal
91.32411303931636,1.9642548194232754,1706.5092408683315,34.240871063333344,Faulty
60.69858622039367,3.9286614299028155,1725.3410273655168,23.837383426157455,Faulty
70.59955513303017,2.625839038950487,1281.8067139569603,32.76149968839761,Normal
76.30740577286092,3.2772031053845727,1417.837142409083,33.12815466823,Normal
89.41273289066116,2.9624635368966525,1278.8590663028128,26.516140907852126,Faulty
60.6413784882056,3.381632661778497,1457.015793942253,32.91013283542363,Normal
86.63163752154959,3.061457512848204,1438.3931431628519,31.30221131666778,Faulty
75.10233061019586,1.9736062206491443,1655.932106453868,27.30579071903631,Normal
65.18491348952048,3.797013455557712,1762.0617492239217,24.95722657961896,Faulty
79.6210347426327,2.6049947334709502,1779.1367621579911,20.186871541637103,Faulty
76.9905969557347,1.754734481072199,1387.5663946843397,31.748250236498468,Normal
68.99783122841205,2.6575078712272697,1458.1556252510945,22.175986143189725,Normal
75.69802084990019,4.2006078325074485,1163.31236155581,30.47672099720654,Normal
71.14686403138239,3.680177393690794,1338.8259867007623,28.682758919588753,Normal
76.13517345251248,2.7210782924737127,1692.9703266194915,33.39571387719098,Normal
81.62130674521046,2.720593836545257,1823.1165647096464,28.48977250255068,Faulty
90.86016816145352,2.742691959026094,1253.1302256240156,28.35276106826454,Faulty
62.62184501173151,4.661398386848672,1381.5071481694213,33.659353521441474,Faulty
96.33033374656267,3.3055483617852426,1494.7188486082146,31.675290145420586,Faulty
55.47912200477498,3.3440333177528556,1556.0322317639213,31.58077978591389,Normal
73.48214904964416,3.824226763225474,1338.0792960156707,32.346337949042635,Normal
80.88317206484577,3.1910313272212107,1584.812208892818,22.32213938396447,Normal
77.80991867735032,2.7927662833434375,1405.2321305858168,33.78394339993491,Normal
68.77300480179406,2.8429201207320176,1497.1095458243442,33.062343970068014,Normal
72.91877749642725,2.9427189924687487,1609.25684960074,24.916584357117515,Normal
70.06999065341168,2.9702222107921266,1501.2844539621876,28.779597631628995,Normal
69.10635243055789,3.582103634909584,1412.7228218946864,29.803463561861843,Normal
83.49602097021025,3.0415567086458397,1478.0780392148338,29.327516077991337,Normal
78.57015485965047,3.5861120617724636,1482.327408158933,31.669299832842672,Normal
68.07090404739346,2.935426735913134,1425.9977940235744,37.15683390915592,Normal
83.9959987543325,3.0629081522528723,1448.2407874665796,35.40883363836414,Normal
78.07299520876609,1.4014394523743139,1819.7294341009433,23.43890403284297,Faulty
83.1286211883896,3.7330621397619854,1612.1838895882477,33.110349951530246,Normal
81.29628841923612,3.277190780718394,1440.9039363941679,36.644666597677045,Normal
66.71004989077927,3.7984080878877218,1639.390880902147,31.934042603446013,Normal
69.3981895980303,0.6829956974450484,1433.236102048798,35.454902125929834,Normal
82.47293605123262,4.670699763824582,1734.6249275173282,40.06135222850382,Faulty
81.10370265433465,2.888328297475861,1573.9284384396187,35.11854773053491,Normal
74.79098406035853,3.886546253390013,1478.5395711991541,31.246542978208645,Normal
76.17327383308782,2.1680752582995755,1589.5433851620555,35.225442370423764,Normal
87.77664895788425,3.4902191240500557,1185.8247695863001,30.724439165484455,Faulty
69.0842861116417,2.157267549461075,1274.646506218039,30.119515216424777,Normal
80.47097381170038,2.500984831443356,1261.214998720189,28.242928821431338,Normal
72.97807347566106,4.531225083093429,1528.5886189527414,37.81706679416054,Faulty
72.82318796772779,2.8474540793893226,1846.5029998970183,25.907856670289995,Faulty
85.9877685198719,3.173946298543778,1946.2600292385264,37.66183862339058,Faulty
83.2541634898803,3.6960541845510035,1627.6102202881514,32.49932061870186,Normal
83.13509636000639,3.3965455103780835,1600.1688949888915,23.003469125990293,Normal
88.05478807154329,3.1203351241148614,1139.7884531694522,31.83824646495711,Faulty
75.21003841632759,3.2919688019729803,1391.4652400531957,19.49986746174188,Normal
81.81952971294965,4.92273246819062,1342.4432496183522,33.12754008415518,Faulty
71.89733243406543,2.9539049623731315,1375.8304803497767,34.42615741494495,Normal
78.24166352488442,3.160879237371974,1466.371236283042,27.03822022173973,Normal
73.69856945632316,3.8405235168060896,1405.5818844605744,30.617738479777913,Normal
75.96995964992718,3.884420746366387,1104.1400379248425,39.77078716875143,Faulty
80.95157025436913,3.9496242444483043,1649.5820512235068,27.471266478690318,Normal
66.81779316766527,3.5109841776233477,1285.4513948520387,24.705462064716997,Normal
95.9238727568546,2.085596069815613,1547.84937282223,37.40831701231299,Faulty
64.93982618500299,4.306745225840877,1914.8165339499947,39.81293595265397,Faulty
62.85811387212268,2.0829236855850497,1316.1230816827153,30.018478359239236,Normal
86.58110873500068,3.2421083721912267,993.942495450734,35.05731517704178,Faulty
82.91662693962935,2.3965793199845136,1442.7991556239779,36.70737957765441,Normal
81.24119817052156,2.948689322725606,1720.1919269997143,26.28757883730808,Faulty
81.2834550926428,3.2630099282427842,1891.6694908441189,27.57347082316066,Faulty
74.87753227153085,3.2570857723602185,1254.0900811095166,36.15437256577368,Normal
66.02745628514168,3.337536603388228,1599.3398446473043,38.425071393542545,Faulty
75.75804558193727,4.290969015246918,1406.9379086439894,32.81440430087177,Normal
68.22838288487888,3.362827441211184,1478.8103291391728,25.60092823248973,Normal
84.7511973341775,2.804674691767481,2028.868669403407,39.935305558497205,Faulty
73.52942618497862,3.771269734630686,1199.4059343209694,27.345145510940178,Normal
66.74502803207488,3.9515763911397124,1550.7479322989147,28.32431109414274,Normal
71.78614158347007,2.017913747890406,1593.5386343530865,31.711689172448107,Normal
79.12931454275625,3.4779200558798866,1717.1572649878694,37.77080210357387,Faulty
69.36275447196026,3.5609381938487186,1519.596630694179,34.26987988276112,Normal
66.77779604433569,2.7619491973120063,1561.6101079008204,32.07432750180955,Normal
77.43687211491913,4.100565450649295,1421.6702865156417,32.31644265059053,Normal
77.44966571108722,2.879955530373979,1553.8253882490214,30.21757334321733,Normal
69.9305682462887,3.1004611627772336,1431.3615449005179,32.790697572592535,Normal
70.28961694381677,2.8615425405729042,1624.3143779712102,17.352199611528484,Normal
77.32049937357637,3.012463238065174,1426.0779327912733,28.516962704651007,Normal
60.51915658502676,2.1229799304838384,1575.4200787804373,31.206609674583905,Normal
60.92536225623445,1.8479592939245644,1494.1474372630043,24.244929581902465,Normal
67.81555778747564,4.275604050579978,1725.2100501544337,31.9316165890578,Faulty
72.86552848288153,2.3224309213453376,1489.7212552823028,28.97764389506939,Normal
78.10907565598005,2.2068861204349544,1145.3935063586237,38.77737849157745,Faulty
89.75356216949552,1.2772879091170282,1752.3843001427983,37.865098626074285,Faulty
83.5765962320202,2.4888306018483983,1318.8535398274762,27.670972154409185,Normal
73.40061470036574,1.9415281652740013,1369.246732270236,29.245811442166524,Normal
74.80983792097311,4.313612128109096,1380.8677411913015,29.630262171958037,Normal
64.97470635362191,3.807853671474107,1774.8876186341636,27.741702619201888,Faulty
74.8148686400761,2.449479723857821,1072.8651572042609,30.975124920140633,Normal
72.11341361079862,4.801948644275447,2127.549706731999,26.20858965556205,Faulty
78.22718560338089,3.7854123895932754,1711.2113618132103,24.346923325312368,Faulty
66.72769056447677,2.740134893193102,1544.6477828258319,33.11355611950134,Normal
80.19346514241172,1.0004754281011414,1489.0211998767427,33.147647921109055,Normal
90.32738913002578,4.832754058072593,1557.1108149715315,25.978421201700037,Faulty
73.91239851543142,1.888342026589123,1604.2244856758678,34.476777153812996,Normal
79.01711722098942,1.6836810024344864,1629.0431171900113,26.842111354173344,Normal
81.90143991711112,3.818056345607712,1611.1208932006898,31.265826190189905,Normal
70.98779528114164,4.951801925071418,1517.9161362510497,34.10172006306228,Faulty
77.24092481810416,4.107418254808414,1460.5323159385348,29.831937176481436,Normal
75.12592400781794,3.4511272960418875,1469.7453432692976,32.273704560705674,Normal
75.97676098548831,3.475803473332229,1461.0183439294638,27.417851780562142,Normal
67.26990216144533,3.682732447024246,1726.754019373413,29.017667082859514,Faulty
75.24510174258943,3.6071428718294123,1618.7113444561724,28.970702845598296,Normal
