Time (seconds),Voltage (mV)
4.2342342342342345,8.967397377778326
4.2442442442442445,8.620514771803602
4.2542542542542545,11.412905632764893
4.2642642642642645,5.024579606603972
4.2742742742742745,10.578371672032095
4.2842842842842845,12.283721848502346
4.2942942942942945,4.406684822556008
4.3043043043043046,6.692693139721175
4.314314314314315,4.668363602327254
4.324324324324325,10.504403669690493
4.334334334334335,13.973767074098383
4.344344344344345,16.81769418660806
4.354354354354355,13.002408065591807
4.364364364364365,18.11457913119697
4.374374374374375,9.51527556049604
4.384384384384385,8.949691496154344
4.394394394394395,14.274082579669718
4.404404404404405,15.949698708081456
4.414414414414415,15.031393189975091
4.424424424424425,9.23368122617242
4.434434434434435,15.449138462257322
4.444444444444445,12.056998503443054
4.454454454454455,18.206258369703612
4.464464464464465,17.49635486918024
4.474474474474475,13.748339587177004
4.484484484484485,15.169564206646541
4.494494494494495,13.64820010763773
4.504504504504505,16.72374655627952
4.514514514514515,19.834254886319464
4.524524524524525,14.039684212794144
4.534534534534535,18.507972344773506
4.544544544544545,15.374968404235076
4.554554554554555,14.528027555936385
4.564564564564565,16.497570625221492
4.574574574574575,13.596231763205033
4.584584584584585,14.895815383657897
4.594594594594595,12.789723124366072
4.604604604604605,22.076250699013237
4.614614614614615,16.059099534382757
4.624624624624625,13.598324363026308
4.634634634634635,16.057086815009775
4.644644644644645,14.7698105196314
4.654654654654655,14.110132434334243
4.664664664664665,16.257033691150795
4.674674674674675,16.30448966238179
4.684684684684685,12.034578030284749
4.694694694694695,11.47021029862025
4.704704704704705,11.922392355935855
4.714714714714715,5.370837589116521
4.724724724724725,7.240165437735623
4.734734734734735,15.376534166201193
4.744744744744745,15.683010489751801
4.754754754754755,9.456241348141873
4.764764764764765,11.372364348727938
4.774774774774775,10.000976344762327
4.784784784784785,17.71470441541023
4.794794794794795,11.235068322633012
4.804804804804805,6.879484034266897
4.814814814814815,3.7733085328291214
4.824824824824825,1.1882917367460708
4.834834834834835,5.977955643328336
4.844844844844845,2.4519201838525087
4.854854854854855,-0.19765428078536207
4.864864864864865,1.4735126860494963
4.874874874874875,-0.4900270294105522
4.884884884884885,7.155965078509997
4.894894894894895,4.079199416757872
4.904904904904905,0.7511985619675625
4.914914914914915,4.558159071854706
4.924924924924925,-0.30271156196820415
4.934934934934935,-3.7668997442778718
4.944944944944945,2.744263194508482
4.954954954954955,-0.843027726297267
4.964964964964965,-6.197502111416125
4.974974974974975,-4.272929243024795
4.984984984984985,-6.93386719814945
4.994994994994995,-9.04828784421272
5.005005005005005,-2.7008602096267165
5.015015015015015,-0.31615203777941403
5.025025025025025,-10.789523703721777
5.035035035035035,-5.437677435060108
5.045045045045045,-9.593589656031282
5.055055055055055,-9.599429323208831
5.065065065065065,-10.391978579374658
5.075075075075075,-11.662941230821447
5.085085085085085,-9.360120570027565
5.095095095095095,-12.410954269714338
5.105105105105105,-9.496054575625202
5.115115115115115,-10.823608673713105
5.125125125125125,-11.73064765730016
5.135135135135135,-14.052182869727087
5.145145145145145,-13.3496616324287
5.155155155155155,-9.616635368945285
5.165165165165165,-10.616613948544058
5.175175175175175,-15.261224322706767
5.185185185185185,-12.211985943778133
5.195195195195195,-10.409125355585326
5.205205205205205,-17.79638892506136
5.215215215215215,-11.254319320647046
5.225225225225225,-14.939651962843953
5.235235235235235,-11.278388856333342
5.245245245245245,-15.289315468283268
5.255255255255255,-18.394468271211803
5.265265265265265,-17.81370229719556
5.275275275275275,-12.709136673512637
5.285285285285285,-11.96775460478857
5.295295295295295,-15.324822986367437
5.305305305305305,-10.532728865980411
5.315315315315315,-17.241698296194535
5.325325325325325,-12.23637898044572
5.335335335335335,-15.424983686985048
5.345345345345345,-13.47451008769746
5.355355355355355,-11.077672546231389
5.365365365365365,-13.476355292591295
5.375375375375375,-11.69903768000327
5.385385385385385,-7.152435489852205
5.395395395395395,-11.504344340101337
5.405405405405405,-6.846129791223948
5.415415415415415,-12.299861527377105
5.425425425425425,-6.857718205037914
5.435435435435435,-3.6385680700954097
5.445445445445445,-14.87504176011225
5.455455455455455,-9.329294625309602
5.465465465465465,-4.668570016002372
5.475475475475475,-6.4538212739303376
5.485485485485485,-4.160943182110392
5.495495495495495,-6.501934269052242
5.505505505505505,-3.832842047070695
5.515515515515515,-3.9504683104236347
5.525525525525525,0.6397113085369726
5.535535535535535,-1.471144874454013
5.545545545545545,-0.5841656471814543
5.555555555555555,-2.1881998112128453
5.565565565565565,-1.7652607738740538
5.575575575575575,-0.9455277117179697
5.585585585585585,2.193285778413292
5.595595595595595,0.40667716932112974
5.605605605605605,3.1992967002000503
5.615615615615615,9.215876555839698
5.625625625625625,6.260832308021916
5.635635635635635,3.323978858322479
5.645645645645645,8.555821097159567
5.655655655655655,4.3723617518293585
5.665665665665665,0.11965260358513508
5.675675675675675,3.8390000544832565
5.685685685685685,1.8706909864696408
5.6956956956956954,7.037707853951997
5.7057057057057055,8.74487819804253
5.7157157157157155,14.303345234850038
5.7257257257257255,10.825128550589008
5.7357357357357355,9.74215559868368
5.7457457457457455,13.426506502101086
5.7557557557557555,4.826393962863074
5.7657657657657655,12.669820564677158
5.7757757757757755,14.759441182521035
5.7857857857857855,8.474709544533585
5.7957957957957955,16.784208560359428
5.8058058058058055,14.788911745478005
5.8158158158158155,12.925217932552785
5.8258258258258255,16.44349881777748
5.8358358358358355,21.706990779833873
5.8458458458458455,15.765279565969845
5.8558558558558556,16.26349135861666
5.865865865865866,14.413696152968178
5.875875875875876,13.48846647125346
5.885885885885886,18.748022056747246
5.895895895895896,13.880148004243487
5.905905905905906,16.826482011202625
5.915915915915916,15.313877081035649
5.925925925925926,18.290275565872555
5.935935935935936,17.93202324571573
5.945945945945946,20.09242119322117
5.955955955955956,15.469485678181014
5.965965965965966,16.180574423236703
5.975975975975976,14.015521368734628
5.985985985985986,15.551569349017978
5.995995995995996,17.920141098264825
6.006006006006006,18.93433629009351
6.016016016016016,13.74358761677448
6.026026026026026,18.937493897440753
6.036036036036036,20.18641322840572
6.046046046046046,17.123264228463356
6.056056056056056,21.249901590947577
6.066066066066066,13.008306516319218
6.076076076076076,11.280037001109779
6.086086086086086,9.33694617437272
6.096096096096096,18.795785132556297
6.106106106106106,15.881442163863417
6.116116116116116,13.339186377056075
6.126126126126126,13.911142904205398
6.136136136136136,9.238610416179721
6.146146146146146,19.475601966037527
6.156156156156156,12.029629886164578
6.166166166166166,11.455084866908265
6.176176176176176,12.771446527184654
6.186186186186186,11.487765031730547
6.196196196196196,10.15138935653333
6.206206206206206,6.528818103092203
6.216216216216216,9.721778030382787
6.226226226226226,13.348354223358754
6.236236236236236,11.122397603976221
6.246246246246246,11.239697121799697
6.256256256256256,4.291846224744206
6.266266266266266,2.2146209838480115
6.276276276276276,4.1578473640008085
6.286286286286286,4.049242297129485
6.296296296296296,6.507854097011542
6.306306306306306,-2.5112769629726808
6.316316316316316,6.494508132208706
6.326326326326326,0.7717561749270953
6.336336336336336,-0.6934789606460445
6.346346346346346,-3.1050264165894914
6.356356356356356,-5.685151671594085
6.366366366366366,1.1023342290760256
6.376376376376376,-1.787293884248538
6.386386386386386,-6.509434685444832
6.396396396396396,-7.148101032098199
6.406406406406406,-4.883332090122124
6.416416416416417,0.5293609766502083
6.426426426426427,-5.845649444209819
6.436436436436437,-10.151780406969088
6.446446446446447,-6.940245988816572
6.456456456456457,-7.5659552746486
6.466466466466467,-15.366259020816283
6.476476476476477,-7.948322069159154
6.486486486486487,-8.969115220013325
6.496496496496497,-6.658651160766998
6.506506506506507,-3.650532342486832
6.516516516516517,-6.24613530258887
6.526526526526527,-10.838395319965132
6.536536536536537,-13.7338882911085
6.546546546546547,-3.052753487075038
6.556556556556557,-10.928946124335154
6.566566566566567,-11.373181433031414
6.576576576576577,-11.769714187112442
6.586586586586587,-11.358908761639107
6.596596596596597,-12.615027110835637
6.606606606606607,-14.104230057724276
6.616616616616617,-14.197244237061904
6.626626626626627,-12.80013971927092
6.636636636636637,-14.448874413921768
6.646646646646647,-15.045139132855658
6.656656656656657,-12.646423730834256
6.666666666666667,-13.760755079523474
6.676676676676677,-8.484891507737983
6.686686686686687,-20.921762948584536
6.696696696696697,-9.637306318215712
6.706706706706707,-9.087645465605739
6.716716716716717,-18.93141325258816
6.726726726726727,-13.596136401637533
6.736736736736737,-13.510994295167695
6.746746746746747,-16.419904050494857
6.756756756756757,-14.304001739159732
6.766766766766767,-15.048386936550394
6.776776776776777,-6.17937285163758
6.786786786786787,-8.322634404331257
6.796796796796797,-6.983044347310647
6.806806806806807,-8.275931475080679
6.816816816816817,-13.447230408324346
6.826826826826827,-11.229390846122442
6.836836836836837,-7.760872269912949
6.846846846846847,-12.446783446508293
6.856856856856857,-6.171916336227341
6.866866866866867,-8.542416839232976
6.876876876876877,-8.437398093288133
6.886886886886887,-4.653502284495744
6.896896896896897,-4.910010728501533
6.906906906906907,-6.766143052877478
6.916916916916917,-1.6308088784198804
6.926926926926927,-7.763765124250863
6.936936936936937,-2.071908272267658
6.946946946946947,-1.5280788387861177
6.956956956956957,-3.6134037210167005
6.966966966966967,-1.0746680341608437
6.976976976976977,-5.166855667239426
6.986986986986987,2.0047336882500177
6.996996996996997,-0.6705230794682135
7.007007007007007,-1.0283545711057953
7.017017017017017,4.3453031740413355
7.027027027027027,-0.25474082365192285
7.037037037037037,-1.7068042555897618
7.047047047047047,-1.4920235109966318
7.057057057057057,5.652895534418858
7.067067067067067,0.6470233165078851
7.077077077077077,10.40131725594614
7.087087087087087,-0.4663095699578754
7.097097097097097,11.504067057176972
7.107107107107107,7.6744139498432835
7.117117117117117,7.368115629256242
7.127127127127127,6.62942539981183
7.137137137137137,10.055378687053965
7.147147147147147,9.325563145910639
7.157157157157157,13.314454028466708
7.167167167167167,10.897799610136413
7.177177177177177,11.540010379188688
7.187187187187187,10.514642165971619
7.197197197197197,11.932400182060093
7.207207207207207,13.504820495784344
7.217217217217217,7.9085813211151255
7.227227227227227,9.430807747966329
7.237237237237237,16.119194509163147
7.247247247247247,14.792995044153834
7.257257257257257,14.09564576042933
7.267267267267267,15.045583516078674
7.277277277277277,16.350537561273022
7.287287287287287,13.980233576385846
7.297297297297297,13.52996270216683
7.307307307307307,16.690906716637464
7.317317317317317,13.37941430089207
7.327327327327327,17.72271096049142
7.337337337337337,11.545524848637816
7.347347347347347,19.867667433176923
7.357357357357357,18.29627373923567
7.367367367367367,17.7160167081469
7.377377377377377,19.936477525617548
7.387387387387387,21.996257386387015
7.397397397397397,20.02530398753706
7.407407407407407,11.412895285133231
7.4174174174174174,13.021166170645841
7.4274274274274275,14.881021888199445
7.4374374374374375,16.700735146381543
7.4474474474474475,18.014085040474242
7.4574574574574575,14.094496836523756
7.4674674674674675,16.614990198571125
7.4774774774774775,13.544264690724335
7.4874874874874875,13.704819023637398
7.4974974974974975,11.022108727755327
7.5075075075075075,12.149448637170472
7.5175175175175175,10.516113553474202
7.5275275275275275,11.271203632439112
7.5375375375375375,16.963763432624305
7.5475475475475475,10.535782079341258
7.5575575575575575,20.84020344602259
7.5675675675675675,13.960881770122544
7.5775775775775776,12.55299517307857
7.587587587587588,8.921595087654307
7.597597597597598,13.077375110379565
7.607607607607608,8.711912649360684
7.617617617617618,10.250881748385636
7.627627627627628,16.995851219621215
7.637637637637638,8.443985547931689
7.647647647647648,11.583505904474126
7.657657657657658,5.417786344335834
7.667667667667668,6.803267882044646
7.677677677677678,11.592040817953258
7.687687687687688,3.7618493374837954
7.697697697697698,10.436148119251701
7.707707707707708,6.472298494638967
7.717717717717718,2.0073301492653357
7.727727727727728,4.93435708819556
7.737737737737738,5.295190644306745
7.747747747747748,3.5826189570333082
7.757757757757758,-3.653275225596362
7.767767767767768,-1.781975964985882
7.777777777777778,-0.9979818153268434
7.787787787787788,-1.1292166424991956
7.797797797797798,0.31124116870595
7.807807807807808,-1.6556494731825295
7.817817817817818,-6.824645084720901
7.827827827827828,-2.298539498403175
7.837837837837838,-2.217355796303667
7.847847847847848,-2.967998463302583
7.857857857857858,-1.9904017755025567
7.867867867867868,-3.302334546233613
7.877877877877878,-4.982793450237746
7.887887887887888,-7.110861139465862
7.897897897897898,-12.40602818096591
7.907907907907908,-6.63881000406593
7.917917917917918,-7.789881026308085
7.927927927927928,-8.063306674320279
7.937937937937938,-13.152306319297447
7.947947947947948,-12.987305419264112
7.957957957957958,-6.983992261040457
7.967967967967968,-10.63789724825848
7.977977977977978,-8.826248337821351
7.987987987987988,-11.112370377831796
7.997997997997998,-11.409055693219816
8.008008008008009,-8.958311491934555
8.018018018018019,-13.56944344662696
8.028028028028029,-11.953919928575852
8.038038038038039,-13.822479521676918
8.048048048048049,-13.90453737820421
8.058058058058059,-13.665663214576611
8.068068068068069,-12.180281088678905
8.078078078078079,-14.3626908967678
8.088088088088089,-9.210011771742476
8.098098098098099,-15.682911141631543
8.108108108108109,-13.552444957692579
8.118118118118119,-14.274709762370184
8.128128128128129,-8.549285644519998
8.138138138138139,-12.206400372189371
8.148148148148149,-9.57770165356225
8.158158158158159,-16.97865017136143
8.168168168168169,-11.541408399515849
8.178178178178179,-9.466461016750062
8.188188188188189,-11.653901269589646
