Time_Seconds,Distance_Meters
5.31062124248497,1.3349483729589071
5.33066132264529,7.0488315074259225
5.350701402805611,0.8768187015025997
5.370741482965932,2.809703437078278
5.390781563126252,3.9035629132799787
5.410821643286573,6.476516080262744
5.430861723446894,0.6737313383815176
5.4509018036072145,5.822867678847368
5.4709418837675345,3.4676892255608482
5.490981963927855,1.434487125597161
5.511022044088176,4.27159109557816
5.531062124248497,3.694981652744284
5.551102204408817,2.0455050170126468
5.571142284569138,3.334217846230335
5.591182364729459,2.372259782634005
5.611222444889779,3.317793362154419
5.6312625250501,4.362490111175578
5.651302605210421,6.157330880092921
5.671342685370742,0.45633313100441786
5.691382765531062,7.144296154013721
5.7114228456913825,-1.0800825231135778
5.731462925851703,2.465984952277662
5.751503006012024,3.891250016922551
5.771543086172344,3.2212581962152034
5.791583166332665,1.3581326730828578
5.811623246492986,2.1311428591755694
5.831663326653306,1.5048395329256996
5.851703406813627,1.2551643258953549
5.871743486973948,4.075748866553403
5.891783567134269,3.032824872356196
5.911823647294589,0.8748223330067104
5.9318637274549095,4.001287292683601
5.95190380761523,2.757730997046571
5.971943887775551,3.709499001634688
5.991983967935871,3.2832736516545826
6.012024048096192,0.3058655450009673
6.032064128256513,0.7829314806760936
6.052104208416833,3.3369171607286514
6.072144288577154,3.0017052659483165
6.092184368737475,1.6773947269395166
6.112224448897796,1.8916842564589702
6.132264529058116,4.14978925157902
6.152304609218437,0.34834504767844154
6.1723446893787575,2.562309348225272
6.192384769539078,0.9999544367396738
6.212424849699398,0.9048008860624577
6.232464929859719,3.4731389425878785
6.25250501002004,2.8614382778733285
6.27254509018036,2.772243588369488
6.292585170340681,3.690399062334974
6.312625250501002,1.0552646581371061
6.332665330661323,2.310576839493959
6.352705410821643,0.2591497009367294
6.372745490981964,1.4606266315073033
6.3927855711422845,0.4842169253889945
6.4128256513026045,0.870302466890912
6.432865731462925,1.7980304857475855
6.452905811623246,-1.0977206384377405
6.472945891783567,4.654097967742742
6.492985971943887,-1.6125102630977945
6.513026052104208,-2.0990532469569034
6.533066132264529,2.574943599522815
6.55310621242485,1.7710435095398407
6.57314629258517,1.3645524199967358
6.593186372745491,1.3011968638866092
6.613226452905812,-0.05219624568298889
6.633266533066132,-1.8948215931208574
6.6533066132264524,-0.02171548873461271
6.673346693386773,-1.6010613879319926
6.693386773547094,1.6296865373291964
6.713426853707414,-0.6888842619219491
6.733466933867735,-2.120382066726897
6.753507014028056,-1.1871791354848924
6.773547094188377,0.20603407252247885
6.793587174348697,-1.8231009302994163
6.813627254509018,-2.4163172092998595
6.833667334669339,-0.36112819347153136
6.853707414829659,-0.4355972773390988
6.8737474949899795,-2.0168461782128286
6.8937875751503,-2.022867451434072
6.913827655310621,-0.6949235830218444
6.933867735470941,-4.133826363084285
6.953907815631262,-4.1316210560080995
6.973947895791583,-2.8330193817380462
6.993987975951904,-1.9028642794478867
7.014028056112224,-0.9343954864320303
7.034068136272545,1.313859569854381
7.054108216432866,-0.0025774688701971638
7.074148296593186,-2.119219231243432
7.0941883767535066,-1.9192216479771342
7.114228456913827,-3.9684966271153854
7.134268537074148,-2.083114440305392
7.154308617234468,-2.7064573214545584
7.174348697394789,-1.5671564030446086
7.19438877755511,-3.9509104957447727
7.214428857715431,-1.3420122698899537
7.234468937875751,0.6001142330878597
7.254509018036072,-2.7679437891888448
7.274549098196393,-1.832461552247913
7.294589178356713,-1.3414601220070668
7.314629258517034,-3.6104537629972966
7.3346693386773545,-2.4464941742139517
7.354709418837675,-2.9565622596931935
7.374749498997995,-2.8738643923939433
7.394789579158316,-4.703107290250199
7.414829659318637,-3.1963401118818737
7.434869739478958,-2.3380382205821815
7.454909819639278,-0.5208235349691486
7.474949899799599,-1.5940466506878057
7.49498997995992,0.703897455053073
7.51503006012024,-5.227443347670785
7.535070140280561,-2.038789315190815
7.5551102204408815,-3.5078305487057833
7.575150300601202,0.41360572988971
7.595190380761522,-5.674483888431915
7.615230460921843,-5.829619788071978
7.635270541082164,-5.441651785400112
7.655310621242485,-8.58374993874616
7.675350701402805,-5.480962133915374
7.695390781563126,-6.0416126189013895
7.715430861723447,-4.3168565328945485
7.735470941883767,-4.028830569158448
7.755511022044088,-1.0551008619596303
7.775551102204409,-3.0020964885107713
7.7955911823647295,-6.15265470551198
7.8156312625250495,-6.891981571001017
7.83567134268537,-4.208020324221253
7.855711422845691,-7.929433125018349
7.875751503006012,-1.723558827823986
7.895791583166332,-3.125507371458578
7.915831663326653,-6.521051775291853
7.935871743486974,-9.107683992258327
7.955911823647294,-3.0727862535526986
7.975951903807615,-6.10912836500855
7.995991983967936,-3.504335327989013
8.016032064128256,-9.269144151770115
8.036072144288577,-7.3797613671472115
8.056112224448897,-6.271648013674421
8.076152304609218,-6.289699922265253
8.09619238476954,-7.3857193542500035
8.11623246492986,-5.342217452906135
8.13627254509018,-8.825888687488758
8.1563126252505,-7.078538914701438
8.176352705410821,-6.656722401983164
8.196392785571142,-5.972371322850404
8.216432865731463,-5.682356165163899
8.236472945891784,-9.459608640204022
8.256513026052104,-10.383692937998969
8.276553106212425,-4.865652697542979
8.296593186372744,-6.862321667005906
8.316633266533065,-9.130267718516134
8.336673346693386,-4.637737253608746
8.356713426853707,-7.615840100131678
8.376753507014028,-5.596144769466173
8.396793587174349,-7.927653548462869
8.41683366733467,-4.04954764002121
8.436873747494989,-4.769116388213691
8.45691382765531,-8.88688255818601
8.47695390781563,-6.555370152259743
8.496993987975952,-7.317719552751581
8.517034068136272,-5.9815693394234355
8.537074148296593,-10.759441983027429
8.557114228456914,-7.568656354062265
8.577154308617233,-6.9354761173647095
8.597194388777554,-12.681771485727696
8.617234468937875,-11.643178564843435
8.637274549098196,-13.467896526475332
8.657314629258517,-10.041418076100332
8.677354709418838,-8.181093736688204
8.697394789579159,-6.725439589969815
8.71743486973948,-9.696341184016898
8.737474949899799,-6.702078309221266
8.75751503006012,-12.83469257711387
8.77755511022044,-13.596836404527469
8.797595190380761,-10.417150393556307
8.817635270541082,-9.654309172643186
8.837675350701403,-10.604616246281562
8.857715430861724,-14.791299234557528
8.877755511022043,-10.952245002700577
8.897795591182364,-13.50093541869477
8.917835671342685,-9.671044418847886
8.937875751503006,-10.395987727949995
8.957915831663327,-13.128140101246968
8.977955911823647,-12.395712276527039
8.997995991983968,-13.606405003705778
9.018036072144287,-11.733737277361268
9.038076152304608,-9.818897169512336
9.05811623246493,-13.82183823569862
9.07815631262525,-10.963899049317398
9.098196392785571,-13.15451485923636
9.118236472945892,-13.80215443396738
9.138276553106213,-12.553280241115862
9.158316633266534,-14.532916522622374
9.178356713426853,-13.693344449867695
9.198396793587174,-15.105817190553571
9.218436873747494,-8.905028310558476
9.238476953907815,-12.888770248276009
9.258517034068136,-14.483968748845683
9.278557114228457,-12.782179896845935
9.298597194388778,-13.560819407962752
9.318637274549097,-13.904527702727066
9.338677354709418,-12.36108190346614
9.358717434869739,-12.201628288163587
9.37875751503006,-14.905276012997287
9.39879759519038,-15.123941813396458
9.418837675350701,-14.650841945554088
9.438877755511022,-18.8334157046785
9.458917835671341,-17.389191928373787
9.478957915831662,-11.754699302669831
9.498997995991983,-11.328552048951337
9.519038076152304,-15.247000798274524
9.539078156312625,-13.726657641070926
9.559118236472946,-14.388515710928914
9.579158316633267,-8.984900460751868
9.599198396793588,-13.035559917252376
9.619238476953907,-15.662994190355068
9.639278557114228,-17.451090760679246
9.659318637274549,-18.88615499689122
9.67935871743487,-15.399989166352146
9.69939879759519,-17.453673615178545
9.719438877755511,-18.91993683514147
9.739478957915832,-17.50343408058019
9.759519038076151,-18.508644820285756
9.779559118236472,-13.106927648686513
9.799599198396793,-14.853995115520249
9.819639278557114,-16.76968522745273
9.839679358717435,-13.930718587252613
9.859719438877756,-16.87313877476344
9.879759519038076,-18.88811392255404
9.899799599198396,-14.257369100009852
9.919839679358716,-16.364270506644353
9.939879759519037,-19.655457846943918
9.959919839679358,-18.10091944354839
9.97995991983968,-19.611156748053688
10.0,-20.765599461928673
